CUSTID,DATE_Min,DATE_Max,小計_Sum,Record_Count,Recency Score,Frequency Score,Monetary Score,RFM Score,期間,大分類_アクセサリ_小計_Sum,大分類_インナーウエア_小計_Sum,大分類_バッグ_小計_Sum,大分類_化粧品_小計_Sum,大分類_婦人服_小計_Sum,大分類_靴_小計_Sum,大分類_食品_小計_Sum,中分類_アクセサリ02,中分類_アクセサリ03,中分類_アクセサリ04,中分類_アクセサリ05,中分類_インナーウエア01,中分類_インナーウエア02,中分類_インナーウエア03,中分類_インナーウエア04,中分類_インナーウエア05,中分類_インナーウエア06,中分類_インナーウエア07,中分類_インナーウエア08,中分類_インナーウエア09,中分類_バッグ,中分類_バッグ01,中分類_バッグ02,中分類_バッグ03,中分類_バッグ04,中分類_バッグ05,中分類_バッグ06,中分類_バッグ07,中分類_バッグ08,中分類_バッグ09,中分類_バッグ10,中分類_化粧品01,中分類_化粧品02,中分類_化粧品03,中分類_化粧品04,中分類_化粧品05,中分類_化粧品06,中分類_化粧品07,中分類_化粧品08,中分類_化粧品09,中分類_化粧品10,中分類_婦人服01,中分類_婦人服02,中分類_婦人服03,中分類_婦人服04,中分類_婦人服05,中分類_婦人服06,中分類_婦人服07,中分類_婦人服08,中分類_婦人服09,中分類_靴01,中分類_靴02,中分類_靴03,中分類_靴04,中分類_靴05,中分類_靴06,中分類_食品01,中分類_食品02,中分類_食品03,中分類_食品04,中分類_食品05,中分類_食品06,中分類_食品07,中分類_食品08,中分類_食品09,中分類_食品10,中分類_食品11,中分類_食品12
101585,2015-01-19,2015-12-16,184000,17,3,2,4,324.00,331,0,0,0,30400,153600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101586,2015-02-09,2015-12-29,78681,15,5,2,2,522.00,323,0,2942,1895,9911,57664,2897,3372,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
101587,2015-01-06,2015-09-04,138791,26,1,3,4,134.00,241,0,18114,0,27761,7342,29434,56140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101590,2015-01-28,2015-12-29,98844,21,5,3,3,533.00,335,12949,0,6800,33620,24025,13980,7470,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101591,2015-01-13,2015-12-31,399212,61,5,5,5,555.00,352,0,63094,141807,101053,40878,43764,8616,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101592,2015-02-04,2015-11-30,105456,29,2,4,3,243.00,299,0,4860,0,7892,47104,45600,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101598,2015-01-07,2015-12-30,134854,27,5,4,4,544.00,357,9948,45136,0,12890,63450,2230,1200,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101599,2015-01-03,2015-12-19,435840,37,4,4,5,445.00,350,317195,3600,0,115045,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101601,2015-01-21,2015-10-28,178775,12,1,2,4,124.00,280,0,0,0,93216,7164,69695,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101603,2015-02-25,2015-12-19,184626,24,4,3,4,434.00,297,61205,16640,14785,13678,72304,3980,2034,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101606,2015-01-05,2015-12-28,219581,60,4,5,4,454.00,357,31689,39487,51591,19651,29601,29083,18479,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
101607,2015-03-25,2015-12-01,60180,16,2,2,2,222.00,251,0,18206,8700,23724,0,7030,2520,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101608,2015-01-10,2015-12-26,114023,44,4,4,3,443.00,350,7592,23154,44440,32853,1510,3460,1014,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101609,2015-03-11,2015-12-16,345584,42,3,4,5,345.00,280,0,51920,0,189936,39188,64540,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101612,2015-01-06,2015-11-18,125817,32,2,4,3,243.00,316,20707,21110,0,13940,58965,11095,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101616,2015-01-09,2015-10-09,77576,12,1,2,2,122.00,273,0,0,4400,17866,0,55310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101618,2015-01-02,2015-12-24,220551,63,4,5,4,454.00,356,7318,23944,43439,7892,109901,6520,21537,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101620,2015-02-02,2015-12-24,90402,16,4,2,3,423.00,325,0,67672,0,22730,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101622,2015-01-07,2015-11-06,92055,10,1,1,3,113.00,303,9555,24000,11520,0,46980,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101623,2015-01-02,2015-12-12,53982,13,3,2,2,322.00,344,0,0,0,9842,5681,9052,29407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101624,2015-01-07,2015-12-01,205265,42,2,4,4,244.00,328,68309,41092,2735,52903,17250,22976,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101625,2015-01-03,2015-11-28,842343,74,2,5,5,255.00,329,0,153776,556503,13120,96122,3207,19615,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101626,2015-01-22,2015-12-30,510103,107,5,5,5,555.00,342,10778,77765,31441,46024,288431,38062,17602,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101628,2015-01-20,2015-12-11,874385,36,3,4,5,345.00,325,38960,7120,802485,1100,17220,7500,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101629,2015-01-27,2015-11-02,112169,21,1,3,3,133.00,279,0,25000,3086,23612,42954,4873,12644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101630,2015-08-19,2015-12-30,83038,10,5,1,3,513.00,133,0,0,0,5063,39840,35300,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101631,2015-01-20,2015-10-15,187287,21,1,3,4,134.00,268,0,16219,21890,0,99316,49862,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101632,2015-03-13,2015-10-22,70370,10,1,1,2,112.00,223,38570,0,0,5400,0,26400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101633,2015-02-02,2015-12-18,404564,51,3,5,5,355.00,319,0,11692,60426,47541,1780,21198,261927,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1
101634,2015-01-16,2015-12-28,130834,27,4,4,3,443.00,346,0,4000,15950,53124,48070,5280,4410,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101636,2015-02-08,2015-12-19,124567,19,4,3,3,433.00,314,4096,69657,10230,16378,14326,0,9880,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101637,2015-02-11,2015-11-30,22750,5,2,1,1,211.00,292,0,0,0,0,0,0,22750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101638,2015-02-09,2015-04-08,87735,12,1,2,3,123.00,58,0,1015,5760,12790,18380,49790,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101639,2015-01-16,2015-11-20,42067,14,2,2,1,221.00,308,0,6592,5130,3000,0,27345,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101641,2015-01-20,2015-12-17,61490,11,3,1,2,312.00,331,0,0,0,0,61490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101646,2015-03-10,2015-12-15,88371,8,3,1,3,313.00,280,2880,0,41831,13960,29700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101647,2015-01-05,2015-10-26,184166,21,1,3,4,134.00,294,0,15960,7600,150646,9960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101649,2015-02-03,2015-12-03,141207,25,2,3,4,234.00,303,11484,19221,1370,38348,28034,21670,21080,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101650,2015-01-31,2015-12-17,67558,16,3,2,2,322.00,320,0,2148,1292,9726,23018,8344,23030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101657,2015-02-16,2015-12-30,204795,30,5,4,4,544.00,317,0,26048,17148,23836,70404,14029,53330,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101659,2015-01-06,2015-12-30,85388,20,5,3,3,533.00,358,0,20366,1692,0,3500,1180,58650,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101664,2015-01-26,2015-12-22,30785,14,4,2,1,421.00,330,14542,6800,4116,2895,2432,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101666,2015-02-06,2015-12-04,43317,15,2,2,1,221.00,301,0,0,6650,10725,6180,11572,8190,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101667,2015-02-14,2015-12-29,47505,27,5,4,1,541.00,318,0,0,1140,36500,1207,3740,4918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101669,2015-01-11,2015-12-18,137331,19,3,3,4,334.00,341,0,3870,27578,48900,3629,21620,31734,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101670,2015-05-07,2015-11-23,43903,23,2,3,1,231.00,200,1385,1482,0,17164,8347,9348,6177,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101673,2015-01-04,2015-12-13,363243,40,3,4,5,345.00,343,0,1243,1140,209019,92146,48780,10915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101675,2015-01-18,2015-11-02,51612,15,1,2,2,122.00,288,6462,10631,3456,15615,3638,11810,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101677,2015-01-07,2015-11-19,38373,15,2,2,1,221.00,316,0,14471,1070,12485,0,10347,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101679,2015-02-10,2015-12-03,40690,17,2,2,1,221.00,296,0,12840,6450,12600,0,8800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101680,2015-02-06,2015-12-23,179782,26,4,3,4,434.00,320,11040,0,8400,19870,26300,114172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101681,2015-02-06,2015-12-15,62923,10,3,1,2,312.00,312,0,4000,1235,39998,7850,9840,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101682,2015-01-08,2015-12-16,132600,14,3,2,4,324.00,342,0,0,0,0,132600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101685,2015-01-29,2015-12-30,63340,21,5,3,2,532.00,335,0,32824,0,3376,9460,17680,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101687,2015-01-01,2015-12-31,450554,105,5,5,5,555.00,364,123358,33309,43585,65937,92302,41554,50509,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
101688,2015-01-14,2015-12-18,71706,22,3,3,2,332.00,338,0,0,61738,0,0,2640,7328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101691,2015-01-08,2015-12-23,256441,46,4,5,5,455.00,349,16464,20452,21528,26790,53683,51760,65764,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101692,2015-02-25,2015-12-11,74562,19,3,3,2,332.00,289,0,12967,13704,17600,17531,5320,7440,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101695,2015-02-05,2015-09-09,45236,7,1,1,1,111.00,216,10794,4930,0,5212,1550,0,22750,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101696,2015-01-02,2015-11-26,441506,72,2,5,5,255.00,328,31060,207756,21538,40511,62979,48332,29330,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
101699,2015-01-01,2015-12-30,496323,88,5,5,5,555.00,363,41328,94831,24505,104157,43774,138178,49550,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101700,2015-02-19,2015-10-21,26900,9,1,1,1,111.00,244,1800,1680,4320,17200,0,1900,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101701,2015-01-30,2015-09-01,112751,29,1,4,3,143.00,214,1782,13663,1900,19600,57683,15562,2561,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101702,2015-02-03,2015-11-23,39550,5,2,1,1,211.00,293,0,0,0,0,39550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101711,2015-02-05,2015-12-29,167116,26,5,3,4,534.00,327,1047,22736,0,50195,3500,53278,36360,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101713,2015-02-09,2015-12-03,120940,19,2,3,3,233.00,297,0,0,120940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101714,2015-01-20,2015-12-22,285680,13,4,2,5,425.00,336,0,0,0,0,282480,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101718,2015-03-05,2015-10-21,39345,6,1,1,1,111.00,230,0,0,0,0,0,0,39345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101719,2015-01-08,2015-12-22,535477,183,4,5,5,455.00,348,5507,133601,48214,202771,62278,19754,63352,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101723,2015-02-23,2015-11-26,78105,8,2,1,2,212.00,276,0,28980,28315,7010,13800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101726,2015-01-02,2015-12-11,117944,33,3,4,3,343.00,343,0,17596,4825,26990,28132,15304,25097,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101730,2015-01-13,2015-12-29,427896,102,5,5,5,555.00,350,16733,132529,15000,100372,87027,32504,43731,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
101731,2015-01-01,2015-12-30,1081867,279,5,5,5,555.00,363,21154,299251,154789,140109,249474,20845,196245,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
101733,2015-01-01,2015-12-16,84597,21,3,3,3,333.00,349,13798,16276,0,25942,0,4961,23620,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
101734,2015-01-19,2015-10-29,28721,10,1,1,1,111.00,283,0,0,9798,0,5400,9800,3723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
